No.	image_file	question	category	l2-category	bbox	index	multi-choice options	answer				
3066	50905507122_e3fc658a90_o.jpg	How many double-decker buses are visible in the image?	FP	IC	"[{""bbox_2d"": [6235, 1670, 6888, 1961], ""label"": ""double-decker bus""},{""bbox_2d"": [4617, 1757, 4808, 1879], ""label"": ""double-decker bus""}]"	#3066	['A. 0', 'B. 2', 'C. 1', 'D. 3']	B				
3067	50905507122_e3fc658a90_o.jpg	How many double-decker buses are visible in the image?	FP	IC	"[{""bbox_2d"": [6235, 1670, 6888, 1961], ""label"": ""double-decker bus""},{""bbox_2d"": [4617, 1757, 4808, 1879], ""label"": ""double-decker bus""}]"	#3067	['A. 3', 'B. 0', 'C. 2', 'D. 1']	C				
3068	50905507122_e3fc658a90_o.jpg	How many double-decker buses are visible in the image?	FP	IC	"[{""bbox_2d"": [6235, 1670, 6888, 1961], ""label"": ""double-decker bus""},{""bbox_2d"": [4617, 1757, 4808, 1879], ""label"": ""double-decker bus""}]"	#3068	['A. 1', 'B. 3', 'C. 0', 'D. 2']	D				
3069	50394779036_1cd12548b2_o.jpg	How many trash bins are visible in this image?	FP	IC	"[{""bbox_2d"": [2114, 2159, 2312, 2360], ""label"": ""trash bin""},{""bbox_2d"": [616, 1993, 665, 2041], ""label"": ""trash bin""},{""bbox_2d"": [921, 1870, 943, 1895], ""label"": ""trash bin""}]"	#3069	['A. 3', 'B. 1', 'C. 2', 'D. 0']	A				
3070	50394779036_1cd12548b2_o.jpg	How many trash bins are visible in this image?	FP	IC	"[{""bbox_2d"": [2114, 2159, 2312, 2360], ""label"": ""trash bin""},{""bbox_2d"": [616, 1993, 665, 2041], ""label"": ""trash bin""},{""bbox_2d"": [921, 1870, 943, 1895], ""label"": ""trash bin""}]"	#3070	['A. 0', 'B. 3', 'C. 1', 'D. 2']	B				
3071	50394779036_1cd12548b2_o.jpg	How many trash bins are visible in this image?	FP	IC	"[{""bbox_2d"": [2114, 2159, 2312, 2360], ""label"": ""trash bin""},{""bbox_2d"": [616, 1993, 665, 2041], ""label"": ""trash bin""},{""bbox_2d"": [921, 1870, 943, 1895], ""label"": ""trash bin""}]"	#3071	['A. 2', 'B. 0', 'C. 3', 'D. 1']	C				
3072	50394779036_1cd12548b2_o.jpg	How many trash bins are visible in this image?	FP	IC	"[{""bbox_2d"": [2114, 2159, 2312, 2360], ""label"": ""trash bin""},{""bbox_2d"": [616, 1993, 665, 2041], ""label"": ""trash bin""},{""bbox_2d"": [921, 1870, 943, 1895], ""label"": ""trash bin""}]"	#3072	['A. 1', 'B. 2', 'C. 0', 'D. 3']	D				
3073	50494788382_6629b4521d_o.jpg	How many water spouts are there on the fountain on the right side?	FP	IC	"[{""bbox_2d"": [4501, 1564, 5238, 1859], ""label"": ""fountain on the right side""}]"	#3073	['A. 7', 'B. 6', 'C. 8', 'D. 5']	A				
3074	50494788382_6629b4521d_o.jpg	How many water spouts are there on the fountain on the right side?	FP	IC	"[{""bbox_2d"": [4501, 1564, 5238, 1859], ""label"": ""fountain on the right side""}]"	#3074	['A. 5', 'B. 7', 'C. 6', 'D. 8']	B				
3075	50494788382_6629b4521d_o.jpg	How many water spouts are there on the fountain on the right side?	FP	IC	"[{""bbox_2d"": [4501, 1564, 5238, 1859], ""label"": ""fountain on the right side""}]"	#3075	['A. 8', 'B. 5', 'C. 7', 'D. 6']	C				
3076	50494788382_6629b4521d_o.jpg	How many water spouts are there on the fountain on the right side?	FP	IC	"[{""bbox_2d"": [4501, 1564, 5238, 1859], ""label"": ""fountain on the right side""}]"	#3076	['A. 6', 'B. 8', 'C. 5', 'D. 7']	D				
3077	53107774488_76315c20b6_o.jpg	How many wall lanterns are visible in the image?	FP	IC	"[{""bbox_2d"": [266, 649, 588, 961], ""label"": ""wall lantern""},{""bbox_2d"": [1524, 1485, 1614, 1583], ""label"": ""wall lantern""},{""bbox_2d"": [2532, 1451, 2664, 1602], ""label"": ""wall lantern""},{""bbox_2d"": [3780, 1361, 3886, 1528], ""label"": ""wall lantern""},{""bbox_2d"": [4753, 1284, 4903, 1477], ""label"": ""wall lantern""},{""bbox_2d"": [5079, 1512, 5139, 1572], ""label"": ""wall lantern""}]"	#3077	['A. 6', 'B. 5', 'C. 3', 'D. 8']	A				
3078	53107774488_76315c20b6_o.jpg	How many wall lanterns are visible in the image?	FP	IC	"[{""bbox_2d"": [266, 649, 588, 961], ""label"": ""wall lantern""},{""bbox_2d"": [1524, 1485, 1614, 1583], ""label"": ""wall lantern""},{""bbox_2d"": [2532, 1451, 2664, 1602], ""label"": ""wall lantern""},{""bbox_2d"": [3780, 1361, 3886, 1528], ""label"": ""wall lantern""},{""bbox_2d"": [4753, 1284, 4903, 1477], ""label"": ""wall lantern""},{""bbox_2d"": [5079, 1512, 5139, 1572], ""label"": ""wall lantern""}]"	#3078	['A. 8', 'B. 6', 'C. 5', 'D. 3']	B				
3079	53107774488_76315c20b6_o.jpg	How many wall lanterns are visible in the image?	FP	IC	"[{""bbox_2d"": [266, 649, 588, 961], ""label"": ""wall lantern""},{""bbox_2d"": [1524, 1485, 1614, 1583], ""label"": ""wall lantern""},{""bbox_2d"": [2532, 1451, 2664, 1602], ""label"": ""wall lantern""},{""bbox_2d"": [3780, 1361, 3886, 1528], ""label"": ""wall lantern""},{""bbox_2d"": [4753, 1284, 4903, 1477], ""label"": ""wall lantern""},{""bbox_2d"": [5079, 1512, 5139, 1572], ""label"": ""wall lantern""}]"	#3079	['A. 3', 'B. 8', 'C. 6', 'D. 5']	C				
3080	53107774488_76315c20b6_o.jpg	How many wall lanterns are visible in the image?	FP	IC	"[{""bbox_2d"": [266, 649, 588, 961], ""label"": ""wall lantern""},{""bbox_2d"": [1524, 1485, 1614, 1583], ""label"": ""wall lantern""},{""bbox_2d"": [2532, 1451, 2664, 1602], ""label"": ""wall lantern""},{""bbox_2d"": [3780, 1361, 3886, 1528], ""label"": ""wall lantern""},{""bbox_2d"": [4753, 1284, 4903, 1477], ""label"": ""wall lantern""},{""bbox_2d"": [5079, 1512, 5139, 1572], ""label"": ""wall lantern""}]"	#3080	['A. 5', 'B. 3', 'C. 8', 'D. 6']	D				
3081	48607161172_6fce9ba295_o.jpg	How many street lamps are visible?	FP	IC	"[{""bbox_2d"": [2161, 1345, 2360, 1749], ""label"": ""street lamp""},{""bbox_2d"": [2788, 1583, 2891, 1865], ""label"": ""street lamp""},{""bbox_2d"": [5262, 1337, 5601, 2066], ""label"": ""street lamp""},{""bbox_2d"": [6159, 1318, 6399, 1696], ""label"": ""street lamp""}]"	#3081	['A. 4', 'B. 3', 'C. 5', 'D. 2']	A				
3082	48607161172_6fce9ba295_o.jpg	How many street lamps are visible?	FP	IC	"[{""bbox_2d"": [2161, 1345, 2360, 1749], ""label"": ""street lamp""},{""bbox_2d"": [2788, 1583, 2891, 1865], ""label"": ""street lamp""},{""bbox_2d"": [5262, 1337, 5601, 2066], ""label"": ""street lamp""},{""bbox_2d"": [6159, 1318, 6399, 1696], ""label"": ""street lamp""}]"	#3082	['A. 2', 'B. 4', 'C. 3', 'D. 5']	B				
3083	48607161172_6fce9ba295_o.jpg	How many street lamps are visible?	FP	IC	"[{""bbox_2d"": [2161, 1345, 2360, 1749], ""label"": ""street lamp""},{""bbox_2d"": [2788, 1583, 2891, 1865], ""label"": ""street lamp""},{""bbox_2d"": [5262, 1337, 5601, 2066], ""label"": ""street lamp""},{""bbox_2d"": [6159, 1318, 6399, 1696], ""label"": ""street lamp""}]"	#3083	['A. 5', 'B. 2', 'C. 4', 'D. 3']	C				
3084	48607161172_6fce9ba295_o.jpg	How many street lamps are visible?	FP	IC	"[{""bbox_2d"": [2161, 1345, 2360, 1749], ""label"": ""street lamp""},{""bbox_2d"": [2788, 1583, 2891, 1865], ""label"": ""street lamp""},{""bbox_2d"": [5262, 1337, 5601, 2066], ""label"": ""street lamp""},{""bbox_2d"": [6159, 1318, 6399, 1696], ""label"": ""street lamp""}]"	#3084	['A. 3', 'B. 5', 'C. 2', 'D. 4']	D				
3085	50517612892_773f31e1fd_o.jpg	How many parking signs are visible in the image?	FP	IC	"[{""bbox_2d"": [5061, 1777, 5128, 1843], ""label"": ""parking sign""},{""bbox_2d"": [4176, 1787, 4217, 1825], ""label"": ""parking sign""},{""bbox_2d"": [3148, 1794, 3173, 1818], ""label"": ""parking sign""}]"	#3085	['A. 3', 'B. 2', 'C. 4', 'D. 5']	A				
3086	50517612892_773f31e1fd_o.jpg	How many parking signs are visible in the image?	FP	IC	"[{""bbox_2d"": [5061, 1777, 5128, 1843], ""label"": ""parking sign""},{""bbox_2d"": [4176, 1787, 4217, 1825], ""label"": ""parking sign""},{""bbox_2d"": [3148, 1794, 3173, 1818], ""label"": ""parking sign""}]"	#3086	['A. 5', 'B. 3', 'C. 2', 'D. 4']	B				
3087	50517612892_773f31e1fd_o.jpg	How many parking signs are visible in the image?	FP	IC	"[{""bbox_2d"": [5061, 1777, 5128, 1843], ""label"": ""parking sign""},{""bbox_2d"": [4176, 1787, 4217, 1825], ""label"": ""parking sign""},{""bbox_2d"": [3148, 1794, 3173, 1818], ""label"": ""parking sign""}]"	#3087	['A. 4', 'B. 5', 'C. 3', 'D. 2']	C				
3088	50517612892_773f31e1fd_o.jpg	How many parking signs are visible in the image?	FP	IC	"[{""bbox_2d"": [5061, 1777, 5128, 1843], ""label"": ""parking sign""},{""bbox_2d"": [4176, 1787, 4217, 1825], ""label"": ""parking sign""},{""bbox_2d"": [3148, 1794, 3173, 1818], ""label"": ""parking sign""}]"	#3088	['A. 2', 'B. 4', 'C. 5', 'D. 3']	D				
3089	49643636368_3bc68fcf29_o.jpg	How many EXIT signs are there?	FP	IC	"[{""bbox_2d"": [5387, 1461, 5540, 1601], ""label"": ""EXIT sign""},{""bbox_2d"": [3010, 1011, 3325, 1194], ""label"": ""EXIT sign""},{""bbox_2d"": [1625, 1464, 1791, 1593], ""label"": ""EXIT sign""}]"	#3089	['A. 3', 'B. 2', 'C. 4', 'D. 1']	A				
3090	49643636368_3bc68fcf29_o.jpg	How many EXIT signs are there?	FP	IC	"[{""bbox_2d"": [5387, 1461, 5540, 1601], ""label"": ""EXIT sign""},{""bbox_2d"": [3010, 1011, 3325, 1194], ""label"": ""EXIT sign""},{""bbox_2d"": [1625, 1464, 1791, 1593], ""label"": ""EXIT sign""}]"	#3090	['A. 1', 'B. 3', 'C. 2', 'D. 4']	B				
3091	49643636368_3bc68fcf29_o.jpg	How many EXIT signs are there?	FP	IC	"[{""bbox_2d"": [5387, 1461, 5540, 1601], ""label"": ""EXIT sign""},{""bbox_2d"": [3010, 1011, 3325, 1194], ""label"": ""EXIT sign""},{""bbox_2d"": [1625, 1464, 1791, 1593], ""label"": ""EXIT sign""}]"	#3091	['A. 4', 'B. 1', 'C. 3', 'D. 2']	C				
3092	49643636368_3bc68fcf29_o.jpg	How many EXIT signs are there?	FP	IC	"[{""bbox_2d"": [5387, 1461, 5540, 1601], ""label"": ""EXIT sign""},{""bbox_2d"": [3010, 1011, 3325, 1194], ""label"": ""EXIT sign""},{""bbox_2d"": [1625, 1464, 1791, 1593], ""label"": ""EXIT sign""}]"	#3092	['A. 2', 'B. 4', 'C. 1', 'D. 3']	D				
3093	53081605312_9cdfb5f9e8_o.jpg	How many windows are there in the house next to the weir?	FP	IC	"[{""bbox_2d"": [3787, 1914, 3975, 2003], ""label"": ""house next to the weir""}]"	#3093	['A. 5', 'B. 3', 'C. 4', 'D. 6']	A				
3094	53081605312_9cdfb5f9e8_o.jpg	How many windows are there in the house next to the weir?	FP	IC	"[{""bbox_2d"": [3787, 1914, 3975, 2003], ""label"": ""house next to the weir""}]"	#3094	['A. 6', 'B. 5', 'C. 3', 'D. 4']	B				
3095	53081605312_9cdfb5f9e8_o.jpg	How many windows are there in the house next to the weir?	FP	IC	"[{""bbox_2d"": [3787, 1914, 3975, 2003], ""label"": ""house next to the weir""}]"	#3095	['A. 4', 'B. 6', 'C. 5', 'D. 3']	C				
3096	53081605312_9cdfb5f9e8_o.jpg	How many windows are there in the house next to the weir?	FP	IC	"[{""bbox_2d"": [3787, 1914, 3975, 2003], ""label"": ""house next to the weir""}]"	#3096	['A. 3', 'B. 4', 'C. 6', 'D. 5']	D				
3097	51307068458_d02f853663_o.jpg	How many NO ENTRY signs are visible in the image?	FP	IC	"[{""bbox_2d"": [4210, 1751, 4279, 1813], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [4804, 1792, 4872, 1846], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [6409, 1800, 6424, 1820], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [214, 1786, 269, 1840], ""label"": ""NO ENTRY sign""}]"	#3097	['A. 4', 'B. 3', 'C. 5', 'D. 2']	A				
3098	51307068458_d02f853663_o.jpg	How many NO ENTRY signs are visible in the image?	FP	IC	"[{""bbox_2d"": [4210, 1751, 4279, 1813], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [4804, 1792, 4872, 1846], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [6409, 1800, 6424, 1820], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [214, 1786, 269, 1840], ""label"": ""NO ENTRY sign""}]"	#3098	['A. 2', 'B. 4', 'C. 3', 'D. 5']	B				
3099	51307068458_d02f853663_o.jpg	How many NO ENTRY signs are visible in the image?	FP	IC	"[{""bbox_2d"": [4210, 1751, 4279, 1813], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [4804, 1792, 4872, 1846], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [6409, 1800, 6424, 1820], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [214, 1786, 269, 1840], ""label"": ""NO ENTRY sign""}]"	#3099	['A. 5', 'B. 2', 'C. 4', 'D. 3']	C				
3100	51307068458_d02f853663_o.jpg	How many NO ENTRY signs are visible in the image?	FP	IC	"[{""bbox_2d"": [4210, 1751, 4279, 1813], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [4804, 1792, 4872, 1846], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [6409, 1800, 6424, 1820], ""label"": ""NO ENTRY sign""},{""bbox_2d"": [214, 1786, 269, 1840], ""label"": ""NO ENTRY sign""}]"	#3100	['A. 3', 'B. 5', 'C. 2', 'D. 4']	D				
3101	54169905147_19515b0d23_o.jpg	How many bridges are visible in the image?	FP	IC	"[{""bbox_2d"": [6667, 2086, 6999, 2207], ""label"": ""bridge""},{""bbox_2d"": [3063, 2094, 3330, 2173], ""label"": ""bridge""},{""bbox_2d"": [2181, 2314, 2508, 2462], ""label"": ""bridges""}]"	#3101	['A. 4', 'B. 3', 'C. 5', 'D. 2']	A				
3102	54169905147_19515b0d23_o.jpg	How many bridges are visible in the image?	FP	IC	"[{""bbox_2d"": [6667, 2086, 6999, 2207], ""label"": ""bridge""},{""bbox_2d"": [3063, 2094, 3330, 2173], ""label"": ""bridge""},{""bbox_2d"": [2181, 2314, 2508, 2462], ""label"": ""bridges""}]"	#3102	['A. 2', 'B. 4', 'C. 3', 'D. 5']	B				
3103	54169905147_19515b0d23_o.jpg	How many bridges are visible in the image?	FP	IC	"[{""bbox_2d"": [6667, 2086, 6999, 2207], ""label"": ""bridge""},{""bbox_2d"": [3063, 2094, 3330, 2173], ""label"": ""bridge""},{""bbox_2d"": [2181, 2314, 2508, 2462], ""label"": ""bridges""}]"	#3103	['A. 5', 'B. 2', 'C. 4', 'D. 3']	C				
3104	54169905147_19515b0d23_o.jpg	How many bridges are visible in the image?	FP	IC	"[{""bbox_2d"": [6667, 2086, 6999, 2207], ""label"": ""bridge""},{""bbox_2d"": [3063, 2094, 3330, 2173], ""label"": ""bridge""},{""bbox_2d"": [2181, 2314, 2508, 2462], ""label"": ""bridges""}]"	#3104	['A. 3', 'B. 5', 'C. 2', 'D. 4']	D				
3105	49998880421_c1b2dd1f6a_o.jpg	How many cable reels are visible in the image?	FP	IC	"[{""bbox_2d"": [6581, 1871, 6744, 1940], ""label"": ""cable reels""}]"	#3105	['A. 4', 'B. 1', 'C. 2', 'D. 3']	A				
3106	49998880421_c1b2dd1f6a_o.jpg	How many cable reels are visible in the image?	FP	IC	"[{""bbox_2d"": [6581, 1871, 6744, 1940], ""label"": ""cable reels""}]"	#3106	['A. 3', 'B. 4', 'C. 1', 'D. 2']	B				
3107	49998880421_c1b2dd1f6a_o.jpg	How many cable reels are visible in the image?	FP	IC	"[{""bbox_2d"": [6581, 1871, 6744, 1940], ""label"": ""cable reels""}]"	#3107	['A. 2', 'B. 3', 'C. 4', 'D. 1']	C				
3108	49998880421_c1b2dd1f6a_o.jpg	How many cable reels are visible in the image?	FP	IC	"[{""bbox_2d"": [6581, 1871, 6744, 1940], ""label"": ""cable reels""}]"	#3108	['A. 1', 'B. 2', 'C. 3', 'D. 4']	D				
3109	53432456577_86aa7cd317_o.jpg	How many flags are mounted on top of the building with the clock face?	FP	IC	"[{""bbox_2d"": [289, 1461, 522, 1701], ""label"": ""building with the clock face""}]"	#3109	['A. 3', 'B. 2', 'C. 4', 'D. 1']	A				
3110	53432456577_86aa7cd317_o.jpg	How many flags are mounted on top of the building with the clock face?	FP	IC	"[{""bbox_2d"": [289, 1461, 522, 1701], ""label"": ""building with the clock face""}]"	#3110	['A. 1', 'B. 3', 'C. 2', 'D. 4']	B				
3111	53432456577_86aa7cd317_o.jpg	How many flags are mounted on top of the building with the clock face?	FP	IC	"[{""bbox_2d"": [289, 1461, 522, 1701], ""label"": ""building with the clock face""}]"	#3111	['A. 4', 'B. 1', 'C. 3', 'D. 2']	C				
3112	53432456577_86aa7cd317_o.jpg	How many flags are mounted on top of the building with the clock face?	FP	IC	"[{""bbox_2d"": [289, 1461, 522, 1701], ""label"": ""building with the clock face""}]"	#3112	['A. 2', 'B. 4', 'C. 1', 'D. 3']	D				
3113	51088262699_1e7631541f_o.jpg	How many opened doors are visible in the image?	FP	IC	"[{""bbox_2d"": [3879, 1767, 4029, 2027], ""label"": ""opened door""},{""bbox_2d"": [3524, 1762, 3748, 2003], ""label"": ""opened door""},{""bbox_2d"": [6535, 1475, 7291, 2783], ""label"": ""opened door""}]"	#3113	['A. 3', 'B. 2', 'C. 1', 'D. 4']	A				
3114	51088262699_1e7631541f_o.jpg	How many opened doors are visible in the image?	FP	IC	"[{""bbox_2d"": [3879, 1767, 4029, 2027], ""label"": ""opened door""},{""bbox_2d"": [3524, 1762, 3748, 2003], ""label"": ""opened door""},{""bbox_2d"": [6535, 1475, 7291, 2783], ""label"": ""opened door""}]"	#3114	['A. 4', 'B. 3', 'C. 2', 'D. 1']	B				
3115	51088262699_1e7631541f_o.jpg	How many opened doors are visible in the image?	FP	IC	"[{""bbox_2d"": [3879, 1767, 4029, 2027], ""label"": ""opened door""},{""bbox_2d"": [3524, 1762, 3748, 2003], ""label"": ""opened door""},{""bbox_2d"": [6535, 1475, 7291, 2783], ""label"": ""opened door""}]"	#3115	['A. 1', 'B. 4', 'C. 3', 'D. 2']	C				
3116	51088262699_1e7631541f_o.jpg	How many opened doors are visible in the image?	FP	IC	"[{""bbox_2d"": [3879, 1767, 4029, 2027], ""label"": ""opened door""},{""bbox_2d"": [3524, 1762, 3748, 2003], ""label"": ""opened door""},{""bbox_2d"": [6535, 1475, 7291, 2783], ""label"": ""opened door""}]"	#3116	['A. 2', 'B. 1', 'C. 4', 'D. 3']	D				
3117	54817223605_f4c72d9c02_o.jpg	How many shopping carts are visible in the image?	FP	IC	"[{""bbox_2d"": [5346, 1891, 5435, 1965], ""label"": ""shopping cart""}]"	#3117	['A. 1', 'B. 0', 'C. 2', 'D. 3']	A				
3118	54817223605_f4c72d9c02_o.jpg	How many shopping carts are visible in the image?	FP	IC	"[{""bbox_2d"": [5346, 1891, 5435, 1965], ""label"": ""shopping cart""}]"	#3118	['A. 3', 'B. 1', 'C. 0', 'D. 2']	B				
3119	54817223605_f4c72d9c02_o.jpg	How many shopping carts are visible in the image?	FP	IC	"[{""bbox_2d"": [5346, 1891, 5435, 1965], ""label"": ""shopping cart""}]"	#3119	['A. 2', 'B. 3', 'C. 1', 'D. 0']	C				
3120	54817223605_f4c72d9c02_o.jpg	How many shopping carts are visible in the image?	FP	IC	"[{""bbox_2d"": [5346, 1891, 5435, 1965], ""label"": ""shopping cart""}]"	#3120	['A. 0', 'B. 2', 'C. 3', 'D. 1']	D				
3121	51289053292_b5fd81ffe5_o.jpg	How many benches are visible in the image?	FP	IC	"[{""bbox_2d"": [2610, 1887, 2745, 1971], ""label"": ""bench""},{""bbox_2d"": [3360, 1892, 3499, 1955], ""label"": ""bench""},{""bbox_2d"": [3733, 1881, 3823, 1922], ""label"": ""bench""},{""bbox_2d"": [6265, 2017, 6921, 2368], ""label"": ""bench""},{""bbox_2d"": [4856, 1869, 5073, 2075], ""label"": ""bench""},{""bbox_2d"": [4684, 1832, 4840, 1982], ""label"": ""bench""},{""bbox_2d"": [585, 1859, 680, 1947], ""label"": ""bench""},{""bbox_2d"": [770, 1832, 824, 1886], ""label"": ""bench""},{""bbox_2d"": [1471, 1835, 1544, 1879], ""label"": ""bench""},{""bbox_2d"": [1824, 1849, 1935, 1921], ""label"": ""bench""}]"	#3121	['A. 10', 'B. 8', 'C. 6', 'D. 12']	A				
3122	51289053292_b5fd81ffe5_o.jpg	How many benches are visible in the image?	FP	IC	"[{""bbox_2d"": [2610, 1887, 2745, 1971], ""label"": ""bench""},{""bbox_2d"": [3360, 1892, 3499, 1955], ""label"": ""bench""},{""bbox_2d"": [3733, 1881, 3823, 1922], ""label"": ""bench""},{""bbox_2d"": [6265, 2017, 6921, 2368], ""label"": ""bench""},{""bbox_2d"": [4856, 1869, 5073, 2075], ""label"": ""bench""},{""bbox_2d"": [4684, 1832, 4840, 1982], ""label"": ""bench""},{""bbox_2d"": [585, 1859, 680, 1947], ""label"": ""bench""},{""bbox_2d"": [770, 1832, 824, 1886], ""label"": ""bench""},{""bbox_2d"": [1471, 1835, 1544, 1879], ""label"": ""bench""},{""bbox_2d"": [1824, 1849, 1935, 1921], ""label"": ""bench""}]"	#3122	['A. 12', 'B. 10', 'C. 8', 'D. 6']	B				
3123	51289053292_b5fd81ffe5_o.jpg	How many benches are visible in the image?	FP	IC	"[{""bbox_2d"": [2610, 1887, 2745, 1971], ""label"": ""bench""},{""bbox_2d"": [3360, 1892, 3499, 1955], ""label"": ""bench""},{""bbox_2d"": [3733, 1881, 3823, 1922], ""label"": ""bench""},{""bbox_2d"": [6265, 2017, 6921, 2368], ""label"": ""bench""},{""bbox_2d"": [4856, 1869, 5073, 2075], ""label"": ""bench""},{""bbox_2d"": [4684, 1832, 4840, 1982], ""label"": ""bench""},{""bbox_2d"": [585, 1859, 680, 1947], ""label"": ""bench""},{""bbox_2d"": [770, 1832, 824, 1886], ""label"": ""bench""},{""bbox_2d"": [1471, 1835, 1544, 1879], ""label"": ""bench""},{""bbox_2d"": [1824, 1849, 1935, 1921], ""label"": ""bench""}]"	#3123	['A. 6', 'B. 12', 'C. 10', 'D. 8']	C				
3124	51289053292_b5fd81ffe5_o.jpg	How many benches are visible in the image?	FP	IC	"[{""bbox_2d"": [2610, 1887, 2745, 1971], ""label"": ""bench""},{""bbox_2d"": [3360, 1892, 3499, 1955], ""label"": ""bench""},{""bbox_2d"": [3733, 1881, 3823, 1922], ""label"": ""bench""},{""bbox_2d"": [6265, 2017, 6921, 2368], ""label"": ""bench""},{""bbox_2d"": [4856, 1869, 5073, 2075], ""label"": ""bench""},{""bbox_2d"": [4684, 1832, 4840, 1982], ""label"": ""bench""},{""bbox_2d"": [585, 1859, 680, 1947], ""label"": ""bench""},{""bbox_2d"": [770, 1832, 824, 1886], ""label"": ""bench""},{""bbox_2d"": [1471, 1835, 1544, 1879], ""label"": ""bench""},{""bbox_2d"": [1824, 1849, 1935, 1921], ""label"": ""bench""}]"	#3124	['A. 8', 'B. 6', 'C. 12', 'D. 10']	D				
3125	51586235995_28e0cd267b_o.jpg	How many clock faces of a clock tower are visible?	FP	IC	"[{""bbox_2d"": [2197, 1336, 2288, 1399], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [5012, 1295, 5083, 1386], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [4885, 1291, 4971, 1361], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [5461, 1651, 5507, 1687], ""label"": ""clock face of a clock tower""}]"	#3125	['A. 4', 'B. 3', 'C. 2', 'D. 1']	A				
3126	51586235995_28e0cd267b_o.jpg	How many clock faces of a clock tower are visible?	FP	IC	"[{""bbox_2d"": [2197, 1336, 2288, 1399], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [5012, 1295, 5083, 1386], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [4885, 1291, 4971, 1361], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [5461, 1651, 5507, 1687], ""label"": ""clock face of a clock tower""}]"	#3126	['A. 1', 'B. 4', 'C. 3', 'D. 2']	B				
3127	51586235995_28e0cd267b_o.jpg	How many clock faces of a clock tower are visible?	FP	IC	"[{""bbox_2d"": [2197, 1336, 2288, 1399], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [5012, 1295, 5083, 1386], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [4885, 1291, 4971, 1361], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [5461, 1651, 5507, 1687], ""label"": ""clock face of a clock tower""}]"	#3127	['A. 2', 'B. 1', 'C. 4', 'D. 3']	C				
3128	51586235995_28e0cd267b_o.jpg	How many clock faces of a clock tower are visible?	FP	IC	"[{""bbox_2d"": [2197, 1336, 2288, 1399], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [5012, 1295, 5083, 1386], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [4885, 1291, 4971, 1361], ""label"": ""clock face of a clock tower""},{""bbox_2d"": [5461, 1651, 5507, 1687], ""label"": ""clock face of a clock tower""}]"	#3128	['A. 3', 'B. 2', 'C. 1', 'D. 4']	D				
3129	54800493173_5d955f4322_o.jpg	How many fans are there?	FP	IC	"[{""bbox_2d"": [6277, 1920, 6392, 2121], ""label"": ""fan""},{""bbox_2d"": [4674, 1932, 4764, 2095], ""label"": ""fan""},{""bbox_2d"": [2953, 2007, 3045, 2091], ""label"": ""fan""},{""bbox_2d"": [798, 1981, 924, 2211], ""label"": ""fan""},{""bbox_2d"": [1014, 2012, 1122, 2112], ""label"": ""fan""},{""bbox_2d"": [4042, 1946, 4101, 2024], ""label"": ""fan""}]"	#3129	['A. 6', 'B. 5', 'C. 7', 'D. 4']	A				
3130	54800493173_5d955f4322_o.jpg	How many fans are there?	FP	IC	"[{""bbox_2d"": [6277, 1920, 6392, 2121], ""label"": ""fan""},{""bbox_2d"": [4674, 1932, 4764, 2095], ""label"": ""fan""},{""bbox_2d"": [2953, 2007, 3045, 2091], ""label"": ""fan""},{""bbox_2d"": [798, 1981, 924, 2211], ""label"": ""fan""},{""bbox_2d"": [1014, 2012, 1122, 2112], ""label"": ""fan""},{""bbox_2d"": [4042, 1946, 4101, 2024], ""label"": ""fan""}]"	#3130	['A. 4', 'B. 6', 'C. 5', 'D. 7']	B				
3131	54800493173_5d955f4322_o.jpg	How many fans are there?	FP	IC	"[{""bbox_2d"": [6277, 1920, 6392, 2121], ""label"": ""fan""},{""bbox_2d"": [4674, 1932, 4764, 2095], ""label"": ""fan""},{""bbox_2d"": [2953, 2007, 3045, 2091], ""label"": ""fan""},{""bbox_2d"": [798, 1981, 924, 2211], ""label"": ""fan""},{""bbox_2d"": [1014, 2012, 1122, 2112], ""label"": ""fan""},{""bbox_2d"": [4042, 1946, 4101, 2024], ""label"": ""fan""}]"	#3131	['A. 7', 'B. 4', 'C. 6', 'D. 5']	C				
